date,y_train_xgboost,y_train_pred_xgboost,y_dev_xgboost,y_dev_pred_xgboost,y_test_xgboost,y_test_pred_xgboost,y_train_arima,y_train_pred_arima,y_dev_arima,y_dev_pred_arima,y_test_arima,y_test_pred_arima
2019-08-02,,,,,143.0,143.79572,,,,,143.0,143.79572
2019-08-03,,,,,104.0,108.43242,,,,,104.0,108.43242
2019-08-04,,,,,153.0,127.683624,,,,,153.0,127.683624
2019-08-05,,,,,129.0,134.1309,,,,,129.0,134.1309
2019-08-06,,,,,117.0,146.54709,,,,,117.0,146.54709
2019-08-07,,,,,132.0,112.71988,,,,,132.0,112.71988
2019-08-08,,,,,127.0,110.96977,,,,,127.0,110.96977
2019-08-09,,,,,132.0,139.33252,,,,,132.0,139.33252
2019-08-10,,,,,101.0,107.171974,,,,,101.0,107.171974
2019-08-11,,,,,108.0,127.26956,,,,,108.0,127.26956
2019-08-12,,,,,123.0,131.43913,,,,,123.0,131.43913
2019-08-13,,,,,176.0,140.9553,,,,,176.0,140.9553
2019-08-14,,,,,115.0,116.14366,,,,,115.0,116.14366
2019-08-15,,,,,87.0,107.22183,,,,,87.0,107.22183
2019-08-16,,,,,159.0,139.76707,,,,,159.0,139.76707
2019-08-17,,,,,91.0,106.12145,,,,,91.0,106.12145
2019-08-18,,,,,84.0,122.499565,,,,,84.0,122.499565
2019-08-19,,,,,128.0,126.84264,,,,,128.0,126.84264
2019-08-20,,,,,131.0,142.08511,,,,,131.0,142.08511
2019-08-21,,,,,117.0,112.98208,,,,,117.0,112.98208
2019-08-22,,,,,121.0,117.790855,,,,,121.0,117.790855
2019-08-23,,,,,160.0,146.22287,,,,,160.0,146.22287
2019-08-24,,,,,91.0,109.20892,,,,,91.0,109.20892
2019-08-25,,,,,89.0,139.41154,,,,,89.0,139.41154
2019-08-26,,,,,121.0,134.36327,,,,,121.0,134.36327
2019-08-27,,,,,157.0,145.90504,,,,,157.0,145.90504
2019-08-28,,,,,115.0,111.85725,,,,,115.0,111.85725
2019-08-29,,,,,112.0,115.90339,,,,,112.0,115.90339
2019-08-30,,,,,149.0,142.58577,,,,,149.0,142.58577
2019-08-31,,,,,100.0,106.01225,,,,,100.0,106.01225
2019-09-01,,,,,150.0,130.63336,,,,,150.0,130.63336
2019-09-02,,,,,124.0,127.27379,,,,,124.0,127.27379
2019-09-03,,,,,102.0,139.60812,,,,,102.0,139.60812
2019-09-04,,,,,106.0,118.58372,,,,,106.0,118.58372
2019-09-05,,,,,105.0,122.022064,,,,,105.0,122.022064
2019-09-06,,,,,127.0,147.24234,,,,,127.0,147.24234
2019-09-07,,,,,86.0,111.41741,,,,,86.0,111.41741
2019-09-08,,,,,98.0,128.65425,,,,,98.0,128.65425
2019-09-09,,,,,117.0,127.51884,,,,,117.0,127.51884
2019-09-10,,,,,156.0,140.63867,,,,,156.0,140.63867
2019-09-11,,,,,114.0,117.942955,,,,,114.0,117.942955
2019-09-12,,,,,124.0,119.654884,,,,,124.0,119.654884
2019-09-13,,,,,143.0,149.96298,,,,,143.0,149.96298
2019-09-14,,,,,98.0,110.887085,,,,,98.0,110.887085
2019-09-15,,,,,118.0,127.22849,,,,,118.0,127.22849
2019-09-16,,,,,127.0,129.37186,,,,,127.0,129.37186
2019-09-17,,,,,112.0,137.11177,,,,,112.0,137.11177
2019-09-18,,,,,102.0,116.21974,,,,,102.0,116.21974
2019-09-19,,,,,91.0,116.61347,,,,,91.0,116.61347
2019-09-20,,,,,143.0,137.52927,,,,,143.0,137.52927
2019-09-21,,,,,93.0,111.78791,,,,,93.0,111.78791
2019-09-22,,,,,164.0,125.40335,,,,,164.0,125.40335
2019-09-23,,,,,109.0,130.00537,,,,,109.0,130.00537
2019-09-24,,,,,161.0,139.23903,,,,,161.0,139.23903
2019-09-25,,,,,117.0,117.398476,,,,,117.0,117.398476
2019-09-26,,,,,103.0,118.52508,,,,,103.0,118.52508
2019-09-27,,,,,153.0,135.59814,,,,,153.0,135.59814
2019-09-28,,,,,105.0,113.82178,,,,,105.0,113.82178
2019-09-29,,,,,94.0,140.97298,,,,,94.0,140.97298
2019-09-30,,,,,103.0,123.5138,,,,,103.0,123.5138
2019-10-01,,,,,119.0,139.30203,,,,,119.0,139.30203
2019-10-02,,,,,101.0,113.25519,,,,,101.0,113.25519
2019-10-03,,,,,94.0,116.7707,,,,,94.0,116.7707
2019-10-04,,,,,137.0,137.64763,,,,,137.0,137.64763
2019-10-05,,,,,118.0,112.735794,,,,,118.0,112.735794
2019-10-06,,,,,148.0,119.872,,,,,148.0,119.872
2019-10-07,,,,,115.0,128.69124,,,,,115.0,128.69124
2019-10-08,,,,,111.0,143.15904,,,,,111.0,143.15904
2019-10-09,,,,,111.0,117.73726,,,,,111.0,117.73726
2019-10-10,,,,,101.0,116.738655,,,,,101.0,116.738655
2019-10-11,,,,,150.0,142.23914,,,,,150.0,142.23914
2019-10-12,,,,,93.0,112.634346,,,,,93.0,112.634346
2019-10-13,,,,,96.0,134.85068,,,,,96.0,134.85068
2019-10-14,,,,,133.0,123.573105,,,,,133.0,123.573105
2019-10-15,,,,,152.0,130.97641,,,,,152.0,130.97641
2019-10-16,,,,,129.0,112.665054,,,,,129.0,112.665054
2019-10-17,,,,,106.0,119.48274,,,,,106.0,119.48274
2019-10-18,,,,,157.0,147.06746,,,,,157.0,147.06746
2019-10-19,,,,,110.0,111.34641,,,,,110.0,111.34641
2019-10-20,,,,,144.0,146.76363,,,,,144.0,146.76363
2019-10-21,,,,,124.0,127.2362,,,,,124.0,127.2362
2019-10-22,,,,,126.0,135.98775,,,,,126.0,135.98775
2019-10-23,,,,,119.0,119.31859,,,,,119.0,119.31859
2019-10-24,,,,,111.0,115.41526,,,,,111.0,115.41526
2019-10-25,,,,,186.0,152.13377,,,,,186.0,152.13377
2019-10-26,,,,,93.0,112.71505,,,,,93.0,112.71505
2019-10-27,,,,,166.0,131.93501,,,,,166.0,131.93501
2019-10-28,,,,,136.0,130.49101,,,,,136.0,130.49101
2019-10-29,,,,,122.0,124.627655,,,,,122.0,124.627655
2019-10-30,,,,,131.0,124.831795,,,,,131.0,124.831795
2019-10-31,,,,,102.0,115.71159,,,,,102.0,115.71159
2019-11-01,,,,,128.0,150.83295,,,,,128.0,150.83295
2019-11-02,,,,,121.0,116.2284,,,,,121.0,116.2284
2019-11-03,,,,,140.0,131.77919,,,,,140.0,131.77919
2019-11-04,,,,,139.0,131.15666,,,,,139.0,131.15666
2019-11-05,,,,,139.0,129.04697,,,,,139.0,129.04697
2019-11-06,,,,,122.0,123.389626,,,,,122.0,123.389626
2019-11-07,,,,,119.0,119.57505,,,,,119.0,119.57505
2019-11-08,,,,,160.0,151.9314,,,,,160.0,151.9314
2019-11-09,,,,,90.0,113.05452,,,,,90.0,113.05452
2019-11-10,,,,,108.0,132.5509,,,,,108.0,132.5509
2019-11-11,,,,,107.0,108.78113,,,,,107.0,108.78113
2019-11-12,,,,,154.0,131.97217,,,,,154.0,131.97217
2019-11-13,,,,,141.0,119.26394,,,,,141.0,119.26394
2019-11-14,,,,,113.0,115.21898,,,,,113.0,115.21898
2019-11-15,,,,,147.0,143.08926,,,,,147.0,143.08926
2019-11-16,,,,,112.0,114.460075,,,,,112.0,114.460075
2019-11-17,,,,,186.0,147.3129,,,,,186.0,147.3129
2019-11-18,,,,,119.0,126.437614,,,,,119.0,126.437614
2019-11-19,,,,,114.0,128.53835,,,,,114.0,128.53835
2019-11-20,,,,,111.0,127.345345,,,,,111.0,127.345345
2019-11-21,,,,,101.0,114.20117,,,,,101.0,114.20117
2019-11-22,,,,,151.0,149.05319,,,,,151.0,149.05319
2019-11-23,,,,,98.0,112.27398,,,,,98.0,112.27398
2019-11-24,,,,,153.0,141.50905,,,,,153.0,141.50905
2019-11-25,,,,,129.0,125.50049,,,,,129.0,125.50049
2019-11-26,,,,,104.0,124.93572,,,,,104.0,124.93572
2019-11-27,,,,,114.0,121.51006,,,,,114.0,121.51006
2019-11-28,,,,,115.0,116.27383,,,,,115.0,116.27383
2019-11-29,,,,,153.0,145.46262,,,,,153.0,145.46262
2019-11-30,,,,,95.0,116.17691,,,,,95.0,116.17691
2019-12-01,,,,,146.0,141.4778,,,,,146.0,141.4778
2019-12-02,,,,,95.0,125.24001,,,,,95.0,125.24001
2019-12-03,,,,,134.0,136.49965,,,,,134.0,136.49965
2019-12-04,,,,,110.0,120.411316,,,,,110.0,120.411316
2019-12-05,,,,,118.0,116.614,,,,,118.0,116.614
2019-12-06,,,,,162.0,150.38716,,,,,162.0,150.38716
2019-12-07,,,,,116.0,110.68153,,,,,116.0,110.68153
2019-12-08,,,,,103.0,138.34935,,,,,103.0,138.34935
2019-12-09,,,,,127.0,122.26009,,,,,127.0,122.26009
2019-12-10,,,,,118.0,139.5519,,,,,118.0,139.5519
2019-12-11,,,,,102.0,121.19764,,,,,102.0,121.19764
2019-12-12,,,,,111.0,113.757545,,,,,111.0,113.757545
2019-12-13,,,,,145.0,153.16042,,,,,145.0,153.16042
2019-12-14,,,,,108.0,113.156586,,,,,108.0,113.156586
2019-12-15,,,,,158.0,141.03586,,,,,158.0,141.03586
2019-12-16,,,,,131.0,127.23632,,,,,131.0,127.23632
2019-12-17,,,,,111.0,124.25819,,,,,111.0,124.25819
2019-12-18,,,,,119.0,114.82849,,,,,119.0,114.82849
2019-12-19,,,,,107.0,111.249275,,,,,107.0,111.249275
2019-12-20,,,,,163.0,154.49034,,,,,163.0,154.49034
2019-12-21,,,,,118.0,111.80344,,,,,118.0,111.80344
2019-12-22,,,,,151.0,140.74704,,,,,151.0,140.74704
2019-12-23,,,,,81.0,122.534775,,,,,81.0,122.534775
2019-12-24,,,,,53.0,112.49832,,,,,53.0,112.49832
2019-12-25,,,,,83.0,109.356316,,,,,83.0,109.356316
